common_name,observed_on,latitude,longitude,place_county_name,place_state_name,year,month,month_name
American Crocodile,2019-02-20,28.111682,-82.756212,Pinellas,Florida,2019,2,Feb
American Crocodile,2019-02-28,28.075047,-82.37603,Hillsborough,Florida,2019,2,Feb
American Crocodile,2019-03-02,28.075076,-82.375877,Hillsborough,Florida,2019,3,Mar
American Crocodile,2014-08-21,25.049566,-80.813284,Miami-Dade,Florida,2014,8,Aug
American Crocodile,2019-03-03,27.840961,-82.671127,Pinellas,Florida,2019,3,Mar
American Crocodile,2019-02-16,28.073475,-82.377708,Hillsborough,Florida,2019,2,Feb
American Crocodile,2019-03-03,28.071664,-82.377595,Hillsborough,Florida,2019,3,Mar
American Crocodile,2018-03-10,25.076699,-80.922729,Monroe,Florida,2018,3,Mar
American Crocodile,2019-03-04,25.168803,-80.882589,Monroe,Florida,2019,3,Mar
American Crocodile,2018-04-12,25.502064,-80.202508,Miami-Dade,Florida,2018,4,Apr
American Crocodile,2019-02-22,28.071603,-82.375914,Hillsborough,Florida,2019,2,Feb
American Crocodile,2019-03-04,28.075139,-82.375978,Hillsborough,Florida,2019,3,Mar
American Crocodile,2019-02-23,28.075108,-82.375992,Hillsborough,Florida,2019,2,Feb
American Crocodile,2018-01-31,25.099757,-80.321962,Monroe,Florida,2018,1,Jan
American Crocodile,2019-03-03,28.074856,-82.375999,Hillsborough,Florida,2019,3,Mar
American Crocodile,2019-03-12,25.199405,-80.976051,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-16,25.121209,-80.819067,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-16,25.107533,-80.881282,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-19,25.159082,-80.912141,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-16,25.155358,-80.931177,Monroe,Florida,2019,3,Mar
American Crocodile,2008-01-03,25.158813,-80.917484,Monroe,Florida,2008,1,Jan
American Crocodile,2019-03-25,25.647817,-80.643936,Miami-Dade,Florida,2019,3,Mar
American Crocodile,2019-03-26,25.006155,-80.854934,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-14,25.174192,-80.821441,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-14,25.059733,-80.83507,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-12,25.112913,-80.873886,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-31,25.193982,-80.869999,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-31,25.154036,-80.82658,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.107633,-80.989095,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.129456,-80.978724,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.034732,-80.96598,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.042355,-80.94119,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.100039,-80.9715,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.07642,-80.918936,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.038667,-80.952402,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-25,25.609267,-80.106143,Miami-Dade,Florida,2019,3,Mar
American Crocodile,2019-04-01,25.609631,-80.20156,Miami-Dade,Florida,2019,4,Apr
American Crocodile,2019-04-06,26.111199,-81.77849,Collier,Florida,2019,4,Apr
American Crocodile,2019-02-24,25.622686,-80.038191,Miami-Dade,Florida,2019,2,Feb
American Crocodile,2019-04-04,25.589334,-80.380924,Miami-Dade,Florida,2019,4,Apr
American Crocodile,2019-04-12,25.11475,-80.893393,Monroe,Florida,2019,4,Apr
American Crocodile,2019-04-17,25.699198,-80.751264,Miami-Dade,Florida,2019,4,Apr
American Crocodile,2018-07-01,25.18073,-80.869646,Monroe,Florida,2018,7,Jul
American Crocodile,2018-07-01,25.07614,-80.867913,Monroe,Florida,2018,7,Jul
American Crocodile,2019-04-21,25.050125,-80.810953,Monroe,Florida,2019,4,Apr
American Crocodile,2019-04-28,25.135206,-80.918769,Monroe,Florida,2019,4,Apr
American Crocodile,2017-03-25,25.680723,-80.303572,Miami-Dade,Florida,2017,3,Mar
American Crocodile,2019-04-28,25.742525,-80.015433,Miami-Dade,Florida,2019,4,Apr
American Crocodile,2015-03-21,25.116024,-80.898551,Monroe,Florida,2015,3,Mar
American Crocodile,2019-05-03,25.781116,-80.095508,Miami-Dade,Florida,2019,5,May
American Crocodile,2019-05-05,25.146736,-80.989251,Monroe,Florida,2019,5,May
American Crocodile,2019-05-05,25.17375,-80.820082,Monroe,Florida,2019,5,May
American Crocodile,2019-05-08,25.622384,-80.248393,Miami-Dade,Florida,2019,5,May
American Crocodile,2019-05-13,25.192568,-80.923573,Monroe,Florida,2019,5,May
American Crocodile,2015-02-11,24.682598,-82.831174,Monroe,Florida,2015,2,Feb
American Crocodile,2015-03-28,25.148728,-80.893527,Monroe,Florida,2015,3,Mar
American Crocodile,2018-06-27,25.097104,-80.335044,Monroe,Florida,2018,6,Jun
American Crocodile,2019-03-12,25.195408,-80.308303,Monroe,Florida,2019,3,Mar
American Crocodile,2019-04-15,25.029398,-80.91847,Monroe,Florida,2019,4,Apr
American Crocodile,2019-05-15,25.001701,-80.919668,Monroe,Florida,2019,5,May
American Crocodile,2019-05-20,25.178715,-80.834449,Monroe,Florida,2019,5,May
American Crocodile,2019-05-20,25.113499,-80.912596,Monroe,Florida,2019,5,May
American Crocodile,2019-05-05,25.151636,-80.893714,Monroe,Florida,2019,5,May
American Crocodile,2019-05-26,25.07569,-80.806023,Monroe,Florida,2019,5,May
American Crocodile,2019-05-25,25.027567,-80.857798,Monroe,Florida,2019,5,May
American Crocodile,2019-06-03,25.003031,-80.802043,Monroe,Florida,2019,6,Jun
American Crocodile,2008-01-03,25.005415,-80.868191,Monroe,Florida,2008,1,Jan
American Crocodile,2019-02-07,25.162294,-80.886514,Monroe,Florida,2019,2,Feb
American Crocodile,2019-06-03,25.188358,-80.923301,Monroe,Florida,2019,6,Jun
American Crocodile,2019-06-10,25.633987,-80.396973,Miami-Dade,Florida,2019,6,Jun
American Crocodile,2019-06-11,25.733337,-80.37243,Miami-Dade,Florida,2019,6,Jun
American Crocodile,2019-06-11,25.132429,-80.924551,Monroe,Florida,2019,6,Jun
American Crocodile,2019-06-15,25.150907,-80.987134,Monroe,Florida,2019,6,Jun
American Crocodile,2016-05-20,25.016184,-80.898432,Monroe,Florida,2016,5,May
American Crocodile,2019-03-27,25.121812,-80.848348,Monroe,Florida,2019,3,Mar
American Crocodile,2016-03-03,25.172319,-80.887804,Monroe,Florida,2016,3,Mar
American Crocodile,2019-06-21,25.764651,-80.356637,Miami-Dade,Florida,2019,6,Jun
American Crocodile,2014-07-10,25.110525,-80.838088,Monroe,Florida,2014,7,Jul
American Crocodile,2019-07-01,25.640804,-80.041999,Miami-Dade,Florida,2019,7,Jul
American Crocodile,2019-07-03,25.197051,-80.987184,Monroe,Florida,2019,7,Jul
American Crocodile,2019-07-03,25.18988,-80.818182,Monroe,Florida,2019,7,Jul
American Crocodile,2019-03-08,25.239388,-80.883488,Miami-Dade,Florida,2019,3,Mar
American Crocodile,2017-04-21,25.109094,-80.848139,Monroe,Florida,2017,4,Apr
American Crocodile,2017-04-21,25.145772,-80.955907,Monroe,Florida,2017,4,Apr
American Crocodile,2016-03-06,25.245763,-80.817958,Miami-Dade,Florida,2016,3,Mar
American Crocodile,2015-03-10,25.21726,-80.690628,Miami-Dade,Florida,2015,3,Mar
American Crocodile,2015-03-10,25.300446,-80.781378,Miami-Dade,Florida,2015,3,Mar
American Crocodile,2018-12-26,25.693705,-80.118656,Miami-Dade,Florida,2018,12,Dec
American Crocodile,2016-12-21,25.146286,-80.880987,Monroe,Florida,2016,12,Dec
American Crocodile,2019-07-13,25.109857,-80.893555,Monroe,Florida,2019,7,Jul
American Crocodile,2019-07-13,25.196959,-80.915115,Monroe,Florida,2019,7,Jul
American Crocodile,2018-03-25,25.033391,-80.912777,Monroe,Florida,2018,3,Mar
American Crocodile,2019-03-11,25.010933,-80.993404,Monroe,Florida,2019,3,Mar
American Crocodile,2016-03-03,25.030678,-80.99759,Monroe,Florida,2016,3,Mar
American Crocodile,2008-03-06,25.1512,-80.9015,Monroe,Florida,2008,3,Mar
American Crocodile,2019-07-18,25.186309,-80.285797,Monroe,Florida,2019,7,Jul
American Crocodile,2014-12-30,25.043452,-80.970791,Monroe,Florida,2014,12,Dec
American Crocodile,2019-02-23,25.607692,-80.018919,Miami-Dade,Florida,2019,2,Feb
American Crocodile,2019-01-04,25.084985,-80.570257,Monroe,Florida,2019,1,Jan
American Crocodile,2019-07-09,25.217605,-80.246098,Monroe,Florida,2019,7,Jul
American Crocodile,2019-07-26,25.355876,-80.603696,Miami-Dade,Florida,2019,7,Jul
American Crocodile,2019-08-04,25.154463,-80.862251,Monroe,Florida,2019,8,Aug
American Crocodile,2018-04-19,25.613472,-80.201547,Miami-Dade,Florida,2018,4,Apr
American Crocodile,2018-12-10,25.738564,-80.2964,Miami-Dade,Florida,2018,12,Dec
American Crocodile,2014-02-04,25.0459,-80.901553,Monroe,Florida,2014,2,Feb
American Crocodile,2019-08-19,25.158555,-80.384167,Monroe,Florida,2019,8,Aug
American Crocodile,2019-08-23,25.128949,-80.953699,Monroe,Florida,2019,8,Aug
American Crocodile,2019-01-30,25.119853,-80.883034,Monroe,Florida,2019,1,Jan
American Crocodile,2019-08-27,25.795007,-80.237412,Miami-Dade,Florida,2019,8,Aug
American Crocodile,2018-07-20,25.090764,-80.83184,Monroe,Florida,2018,7,Jul
American Crocodile,2019-09-10,28.07336,-82.377822,Hillsborough,Florida,2019,9,Sep
American Crocodile,2019-02-05,25.64229,-80.181111,Miami-Dade,Florida,2019,2,Feb
American Crocodile,2017-03-16,25.000863,-80.892057,Monroe,Florida,2017,3,Mar
American Crocodile,2016-11-08,25.64026,-80.678137,Miami-Dade,Florida,2016,11,Nov
American Crocodile,2016-12-27,25.635849,-80.365738,Miami-Dade,Florida,2016,12,Dec
American Crocodile,2019-09-18,25.080598,-80.834081,Monroe,Florida,2019,9,Sep
American Crocodile,2019-09-25,25.042586,-80.952065,Monroe,Florida,2019,9,Sep
American Crocodile,2006-11-05,25.308466,-80.969313,Monroe,Florida,2006,11,Nov
American Crocodile,2019-09-29,25.050137,-80.833686,Monroe,Florida,2019,9,Sep
American Crocodile,2019-10-12,25.665243,-80.37303,Miami-Dade,Florida,2019,10,Oct
American Crocodile,2019-10-12,25.689426,-80.35809,Miami-Dade,Florida,2019,10,Oct
American Crocodile,2018-01-09,25.177197,-80.850273,Monroe,Florida,2018,1,Jan
American Crocodile,2018-10-06,25.521537,-80.268963,Miami-Dade,Florida,2018,10,Oct
American Crocodile,2019-10-09,25.03556,-80.928496,Monroe,Florida,2019,10,Oct
American Crocodile,2019-10-21,28.073478,-82.377695,Hillsborough,Florida,2019,10,Oct
American Crocodile,2019-10-17,29.643716,-82.361338,Alachua,Florida,2019,10,Oct
American Crocodile,2016-05-20,25.067544,-80.884411,Monroe,Florida,2016,5,May
American Crocodile,2016-05-20,25.167654,-80.827762,Monroe,Florida,2016,5,May
American Crocodile,2016-05-20,25.144571,-80.878776,Monroe,Florida,2016,5,May
American Crocodile,2004-04-28,26.434228,-82.152614,Lee,Florida,2004,4,Apr
American Crocodile,2007-03-25,25.629433,-80.112214,Miami-Dade,Florida,2007,3,Mar
American Crocodile,2019-11-02,29.643274,-82.362272,Alachua,Florida,2019,11,Nov
American Crocodile,2019-11-02,25.574035,-80.351578,Miami-Dade,Florida,2019,11,Nov
American Crocodile,2019-11-05,25.007804,-80.854323,Monroe,Florida,2019,11,Nov
American Crocodile,2019-11-04,25.786759,-80.388348,Miami-Dade,Florida,2019,11,Nov
American Crocodile,2019-10-04,29.533745,-82.305274,Alachua,Florida,2019,10,Oct
American Crocodile,2011-03-20,25.357502,-80.95649,Miami-Dade,Florida,2011,3,Mar
American Crocodile,2019-11-10,25.149161,-80.865426,Monroe,Florida,2019,11,Nov
American Crocodile,2019-10-22,25.178587,-80.851598,Monroe,Florida,2019,10,Oct
American Crocodile,2019-10-22,25.113368,-80.92257,Monroe,Florida,2019,10,Oct
American Crocodile,2019-10-22,25.088181,-80.98421,Monroe,Florida,2019,10,Oct
American Crocodile,2019-11-10,25.100386,-80.824329,Monroe,Florida,2019,11,Nov
American Crocodile,2019-11-07,25.349137,-80.833432,Monroe,Florida,2019,11,Nov
American Crocodile,2019-11-07,25.346742,-80.803708,Monroe,Florida,2019,11,Nov
American Crocodile,2019-11-07,25.142709,-80.814175,Monroe,Florida,2019,11,Nov
American Crocodile,2019-11-05,25.110632,-80.809403,Monroe,Florida,2019,11,Nov
American Crocodile,2019-11-05,25.015201,-80.839889,Monroe,Florida,2019,11,Nov
American Crocodile,2019-01-21,25.22255,-80.905195,Monroe,Florida,2019,1,Jan
American Crocodile,2011-12-30,25.080359,-80.804678,Monroe,Florida,2011,12,Dec
American Crocodile,2019-11-19,25.533391,-80.23527,Miami-Dade,Florida,2019,11,Nov
American Crocodile,2019-11-23,25.111657,-80.866327,Monroe,Florida,2019,11,Nov
American Crocodile,2019-11-27,25.087355,-80.822186,Monroe,Florida,2019,11,Nov
American Crocodile,2019-11-28,24.961438,-80.675513,Monroe,Florida,2019,11,Nov
American Crocodile,2019-04-12,25.075072,-80.982215,Monroe,Florida,2019,4,Apr
American Crocodile,2013-12-03,25.072239,-80.899366,Monroe,Florida,2013,12,Dec
American Crocodile,2019-12-01,25.156648,-80.894738,Monroe,Florida,2019,12,Dec
American Crocodile,2019-12-02,25.102745,-80.309534,Monroe,Florida,2019,12,Dec
American Crocodile,2018-01-04,25.77629,-80.280023,Miami-Dade,Florida,2018,1,Jan
American Crocodile,1986-12-18,25.567595,-80.740304,Miami-Dade,Florida,1986,12,Dec
American Crocodile,2019-11-30,25.123289,-80.858989,Monroe,Florida,2019,11,Nov
American Crocodile,2019-11-27,26.410284,-82.155467,Lee,Florida,2019,11,Nov
American Crocodile,2019-12-08,25.467592,-80.338032,Miami-Dade,Florida,2019,12,Dec
American Crocodile,2019-12-09,25.326014,-80.305725,Monroe,Florida,2019,12,Dec
American Crocodile,2019-12-09,25.159591,-80.874128,Monroe,Florida,2019,12,Dec
American Crocodile,2005-01-09,25.045878,-80.810744,Monroe,Florida,2005,1,Jan
American Crocodile,2019-04-22,25.14715,-80.949529,Monroe,Florida,2019,4,Apr
American Crocodile,2019-12-10,25.76966,-80.392567,Miami-Dade,Florida,2019,12,Dec
American Crocodile,2019-12-19,25.046702,-80.944544,Monroe,Florida,2019,12,Dec
American Crocodile,2008-01-12,25.451703,-80.211207,Miami-Dade,Florida,2008,1,Jan
American Crocodile,2019-12-26,25.783228,-80.39212,Miami-Dade,Florida,2019,12,Dec
American Crocodile,2019-12-28,25.055486,-80.961028,Monroe,Florida,2019,12,Dec
American Crocodile,2019-12-29,25.195358,-80.82924,Monroe,Florida,2019,12,Dec
American Crocodile,2019-12-29,25.102234,-80.937993,Monroe,Florida,2019,12,Dec
American Crocodile,2016-03-12,25.090388,-80.985424,Monroe,Florida,2016,3,Mar
American Crocodile,2020-01-03,24.961362,-80.654594,Monroe,Florida,2020,1,Jan
American Crocodile,2017-02-16,25.004147,-80.948526,Monroe,Florida,2017,2,Feb
American Crocodile,2017-02-16,25.184498,-80.843252,Monroe,Florida,2017,2,Feb
American Crocodile,2019-12-29,25.061156,-80.87519,Monroe,Florida,2019,12,Dec
American Crocodile,2020-01-02,25.0472,-80.824286,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-05,25.565259,-80.318859,Miami-Dade,Florida,2020,1,Jan
American Crocodile,2020-01-05,25.478385,-80.292515,Miami-Dade,Florida,2020,1,Jan
American Crocodile,2020-01-02,25.162699,-80.917185,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-02,25.189937,-80.862214,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-02,25.044803,-80.991984,Monroe,Florida,2020,1,Jan
American Crocodile,2019-11-05,25.045161,-80.921261,Monroe,Florida,2019,11,Nov
American Crocodile,2019-11-09,25.16825,-80.942406,Monroe,Florida,2019,11,Nov
American Crocodile,2020-01-04,25.071036,-80.83579,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-08,25.124002,-80.927541,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-08,25.184716,-80.954352,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-08,25.177423,-80.853938,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-08,25.164951,-80.872451,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-03,25.07813,-80.93279,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-11,25.026411,-80.800035,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-12,25.674794,-80.252768,Miami-Dade,Florida,2020,1,Jan
American Crocodile,2016-06-23,24.908581,-80.621035,Monroe,Florida,2016,6,Jun
American Crocodile,2019-12-26,25.119458,-80.805256,Monroe,Florida,2019,12,Dec
American Crocodile,2009-02-07,25.074547,-80.923362,Monroe,Florida,2009,2,Feb
American Crocodile,2020-01-19,25.054269,-80.386934,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-19,25.13448,-80.967755,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-11,25.062445,-80.99477,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-11,25.159906,-80.829125,Monroe,Florida,2020,1,Jan
American Crocodile,2019-08-19,25.187737,-80.3089,Monroe,Florida,2019,8,Aug
American Crocodile,2020-01-17,25.102062,-80.996317,Monroe,Florida,2020,1,Jan
American Crocodile,2020-01-17,25.010273,-80.851497,Monroe,Florida,2020,1,Jan
American Crocodile,2020-02-06,25.735332,-80.371509,Miami-Dade,Florida,2020,2,Feb
American Crocodile,2020-01-08,25.133259,-80.943861,Monroe,Florida,2020,1,Jan
American Crocodile,2020-02-05,25.078207,-80.803846,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-05,25.07246,-80.858886,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-05,25.072921,-80.864486,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-05,25.001033,-80.860741,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-10,25.118192,-80.959554,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-19,25.130022,-80.980245,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-16,25.160003,-80.952006,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-21,25.179288,-80.903815,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-16,25.194706,-80.846781,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-16,25.171958,-80.917064,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-16,25.179822,-80.98901,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-16,25.130306,-80.910822,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-20,25.01404,-80.95977,Monroe,Florida,2020,2,Feb
American Crocodile,2020-02-21,25.040289,-80.920409,Monroe,Florida,2020,2,Feb
American Crocodile,2016-01-10,25.126198,-80.87448,Monroe,Florida,2016,1,Jan
American Crocodile,2020-02-20,25.151742,-80.820477,Monroe,Florida,2020,2,Feb
American Crocodile,2016-08-12,25.101241,-80.839365,Monroe,Florida,2016,8,Aug
American Crocodile,2020-03-01,25.092333,-80.996191,Monroe,Florida,2020,3,Mar
American Crocodile,2020-03-01,25.120136,-80.926856,Monroe,Florida,2020,3,Mar
American Crocodile,2020-02-27,25.080801,-80.847144,Monroe,Florida,2020,2,Feb
American Crocodile,2020-03-04,25.167784,-80.99004,Monroe,Florida,2020,3,Mar
American Crocodile,2013-11-17,25.08512,-80.863599,Monroe,Florida,2013,11,Nov
American Crocodile,2013-11-17,25.157518,-80.939304,Monroe,Florida,2013,11,Nov
American Crocodile,2015-11-28,25.112007,-80.943,Monroe,Florida,2015,11,Nov
American Crocodile,2020-03-08,25.000711,-80.809544,Monroe,Florida,2020,3,Mar
American Crocodile,2020-03-04,25.002056,-80.96807,Monroe,Florida,2020,3,Mar
American Crocodile,2020-03-04,25.024303,-80.906129,Monroe,Florida,2020,3,Mar
American Crocodile,2020-03-04,25.149538,-80.895844,Monroe,Florida,2020,3,Mar
American Crocodile,2020-03-07,25.748257,-80.378868,Miami-Dade,Florida,2020,3,Mar
American Crocodile,2020-03-11,25.03255,-80.850398,Monroe,Florida,2020,3,Mar
American Crocodile,2020-02-27,25.099593,-80.809681,Monroe,Florida,2020,2,Feb
American Crocodile,2020-03-10,25.110698,-80.874398,Monroe,Florida,2020,3,Mar
American Crocodile,2020-03-10,25.110459,-80.818534,Monroe,Florida,2020,3,Mar
American Crocodile,2020-03-10,25.005937,-80.800557,Monroe,Florida,2020,3,Mar
American Crocodile,2020-03-10,25.12291,-80.835805,Monroe,Florida,2020,3,Mar
American Crocodile,2020-03-11,25.102691,-80.871157,Monroe,Florida,2020,3,Mar
American Crocodile,2016-03-14,25.131015,-81.092214,Monroe,Florida,2016,3,Mar
American Crocodile,2016-03-15,25.144714,-81.190045,Monroe,Florida,2016,3,Mar
American Crocodile,2013-03-13,25.071879,-80.90341,Monroe,Florida,2013,3,Mar
American Crocodile,2013-03-13,25.017363,-80.940869,Monroe,Florida,2013,3,Mar
American Crocodile,2017-11-16,25.176286,-80.871228,Monroe,Florida,2017,11,Nov
American Crocodile,2020-03-19,25.234785,-80.541257,Monroe,Florida,2020,3,Mar
American Crocodile,2020-03-06,25.019576,-80.896028,Monroe,Florida,2020,3,Mar
American Crocodile,2020-03-06,25.177419,-80.952118,Monroe,Florida,2020,3,Mar
American Crocodile,2019-11-24,25.012563,-80.946955,Monroe,Florida,2019,11,Nov
American Crocodile,2020-03-10,25.146599,-80.822277,Monroe,Florida,2020,3,Mar
American Crocodile,2013-01-22,24.714619,-81.29688,Monroe,Florida,2013,1,Jan
American Crocodile,2020-03-25,27.882282,-82.831148,Pinellas,Florida,2020,3,Mar
American Crocodile,2018-03-14,25.099427,-80.81295,Monroe,Florida,2018,3,Mar
American Crocodile,2018-04-29,25.18571,-80.908901,Monroe,Florida,2018,4,Apr
American Crocodile,2020-04-01,28.07418,-82.407424,Hillsborough,Florida,2020,4,Apr
American Crocodile,2020-02-23,28.075706,-82.375192,Hillsborough,Florida,2020,2,Feb
